Date,IBM Open,IBM Close,SPY Open,SPY Close,GS Open,GS Close
1/19/2011,153.26,155.69,129.41,128.25,169.46,166.49
1/18/2011,149.82,150.65,129.18,129.52,174.75,174.68
1/14/2011,148.89,150,128.19,129.3,171.19,175
1/13/2011,149.24,148.82,128.63,128.37,172.04,171.57
1/12/2011,147.99,149.1,128.21,128.58,169.39,171.67
1/11/2011,148.2,147.28,127.44,127.43,170.5,169.36
1/10/2011,147.58,147.64,126.58,126.98,170,169.76
1/7/2011,148.79,147.93,127.56,127.14,172.7,170.69
1/6/2011,147.13,148.66,127.69,127.39,174.51,172.21
1/5/2011,147.34,147.05,126.58,127.64,172.05,174
1/4/2011,147.56,147.64,127.33,126.98,173.87,173.08
1/3/2011,147.21,147.48,126.71,127.05,170.55,173.05
12/31/2010,146.73,146.76,125.53,125.75,167.58,168.16
12/30/2010,146.36,146.67,125.8,125.72,168.09,167.64
12/29/2010,146,146.52,125.98,125.92,169.4,167.63
12/28/2010,145.31,145.71,125.9,125.83,170,169.19
12/27/2010,145.12,145.34,125.13,125.65,166.79,169.83
12/23/2010,145.89,145.89,125.64,125.6,169.1,167.6
12/22/2010,145.66,145.95,125.48,125.78,168.67,169.6
12/21/2010,144.99,145.74,124.99,125.39,166.54,168.23
12/20/2010,145.39,144.51,124.64,124.6,163.74,166.05
12/17/2010,144.69,145,124.08,124.3,163.92,164.04
12/16/2010,144.84,144.55,124.18,124.82,165.69,164.46
12/15/2010,145.13,144.72,124.44,124.1,166.64,165.21
12/14/2010,144.26,145.82,124.75,124.67,169.67,167.33
12/13/2010,145.14,144.28,125.05,124.56,168.25,169.48
12/10/2010,144.88,144.82,124.14,124.48,166.41,168.47
12/9/2010,145.94,144.3,123.97,123.76,167,166.45
12/8/2010,144.35,144.98,122.98,123.28,161.96,166.14
12/7/2010,146.02,144.02,123.94,122.83,164.52,161.59
12/6/2010,144.54,144.99,122.63,122.76,161.66,162.65
12/3/2010,144.25,145.38,122.14,122.89,161.31,162.31
12/2/2010,144.33,145.18,121.2,122.56,159.16,162.5
12/1/2010,143.61,144.41,120.2,121.01,158.45,158.45
11/30/2010,142.24,141.46,117.98,118.49,158.07,156.14
11/29/2010,143.53,142.89,118.5,119.16,157.49,159.28
11/26/2010,145.3,143.9,119.16,118.8,158.46,158.22
11/24/2010,143.95,145.81,119.2,120.2,158.96,160.26
11/23/2010,144.24,143.18,118.77,118.45,159.1,157.78
11/22/2010,144,145.39,119.69,120.19,164.3,161.05
11/19/2010,144.38,145.05,119.9,120.29,167.5,166.67
11/18/2010,143.04,144.36,119.36,119.96,165.69,167.35
11/17/2010,142.49,141.95,118.21,118.22,165.12,164.89
11/16/2010,142.93,142.24,119.29,118.16,165.8,165.1
11/15/2010,143.89,143.64,120.58,120.03,165.68,167.22
11/12/2010,144.59,143.74,120.82,120.2,166.39,165.83
11/11/2010,144.7,145.43,121.05,121.64,165.79,167.71
11/10/2010,146.09,146.55,121.58,122.1,166.31,167.22
11/9/2010,146.7,146.14,122.82,121.61,170.3,166.55
11/8/2010,145.35,146.46,122.34,122.49,169.95,169.2
11/5/2010,145.94,146.92,122.34,122.72,165.99,171.07
11/4/2010,144.82,146.79,121.28,122.26,163.62,166.39
11/3/2010,144.24,144.17,119.68,119.95,163.18,162.63
11/2/2010,143.85,143.84,119.42,119.47,162.06,162.82
11/1/2010,143.64,143.32,119.07,118.53,161.77,161.57
10/29/2010,140.9,143.6,118.28,118.49,162.15,161.13
10/28/2010,141.84,140.9,119.06,118.4,160.86,163.24
10/27/2010,139.52,141.43,117.89,118.38,157.19,160.15
10/26/2010,139.29,140.67,118.1,118.72,156.72,158.29
10/25/2010,140.42,139.84,119.14,118.7,159.36,157.39
10/22/2010,140.15,139.67,118.31,118.35,159.89,157.76
10/21/2010,139.81,139.83,118.4,118.13,159.58,159.3
10/20/2010,138.28,139.07,116.94,117.87,156.21,159.6
10/19/2010,137.3,138.03,117.19,116.73,155.14,156.72
10/18/2010,140.9,142.83,117.74,118.28,150.93,153.7
10/15/2010,142.1,141.06,118.28,117.7,152.69,150.69
10/14/2010,140.35,141.5,117.81,117.46,154.23,151.59
10/13/2010,139.91,140.37,117.66,117.92,156.3,154.73
10/12/2010,138.4,139.85,116.27,117.01,151.3,155.21
10/11/2010,138.79,139.66,116.72,116.65,152.67,152.2
10/8/2010,138.4,138.85,116.05,116.54,151.15,152.66
10/7/2010,137.92,138.72,116.5,115.89,152.11,151.11
10/6/2010,136.88,137.84,116.02,116.03,149.75,150.84
10/5/2010,136.18,137.66,114.8,116.04,147.56,149.57
10/4/2010,135.23,135.25,114.37,113.75,147.7,146.57
10/1/2010,135.51,135.64,114.99,114.61,145.2,147.7
9/30/2010,135.5,134.14,115.05,114.13,145.25,144.58
9/29/2010,134.4,135.48,114.38,114.47,145.02,144.42
9/28/2010,134.67,134.89,114.42,114.67,146.51,145.01
9/27/2010,133.51,134.65,114.86,114.27,147.01,146
9/24/2010,132.42,134.11,113.75,114.82,146.25,147.28
9/23/2010,131.42,131.67,112.49,112.5,146.36,144.91
9/22/2010,131.61,132.57,113.8,113.42,149.95,148.07
9/21/2010,131.45,131.98,114.3,113.98,152.11,151.4
9/20/2010,130.24,131.79,112.88,114.21,150.98,151.9
9/17/2010,129.92,130.19,113.04,112.49,152.11,150.98
9/16/2010,129.2,129.67,112.73,113.05,152.28,152.23
9/15/2010,128.65,129.43,112.32,113.08,151.67,152.56
9/14/2010,128.43,128.85,112.5,112.65,153.54,152.53
9/13/2010,128.63,129.61,112.58,112.72,152.32,154.37
9/10/2010,126.99,127.99,111.12,111.48,149.46,150.39
9/9/2010,127.27,126.36,111.65,110.92,149.79,149.14
9/8/2010,126.02,126.08,109.86,110.41,145.38,147.54
9/7/2010,126.99,125.95,110.37,109.64,146.15,145.21
9/3/2010,126.22,127.58,110.54,110.89,141.62,147.29
9/2/2010,126.03,125.04,108.72,109.47,139.93,139.78
9/1/2010,125.31,125.77,106.73,108.46,139.01,139.74
8/31/2010,123.31,123.13,104.92,105.31,136.25,136.93
8/30/2010,125.08,123.4,106.58,105.31,138.83,136.66
8/27/2010,123.83,124.73,105.89,106.86,141.13,139.75
8/26/2010,125.78,122.78,106.44,105.23,144.94,141.81
8/25/2010,124.57,125.27,104.95,105.94,142.81,144.68
8/24/2010,125.21,124.9,105.95,105.53,144.8,143.95
8/23/2010,127.57,126.47,108.04,107.12,148.12,146.74
8/20/2010,128.72,127.5,107.56,107.53,147.44,148.24
8/19/2010,128.67,128.9,109.22,107.88,148.67,147.05
8/18/2010,128.87,129.39,109.54,109.79,148.54,149.2
8/17/2010,128.83,128.45,109.19,109.59,148.68,148.59
8/16/2010,127.47,127.77,107.57,108.26,147.58,147.76
8/13/2010,127.96,127.87,108.29,108.31,149.38,148.08
8/12/2010,127.69,128.3,107.65,108.63,147.81,149.42
8/11/2010,130.69,129.83,110.65,109.3,151.72,149.25
8/10/2010,131.18,131.84,112.03,112.38,154.02,153.9
8/9/2010,130.79,132,112.92,112.99,155.93,155.4
8/6/2010,130.41,130.14,111.74,112.39,154.54,155.18
8/5/2010,130.73,131.83,112.25,112.85,155.63,155.92
8/4/2010,130.46,131.27,112.53,112.97,153.62,156.41
8/3/2010,130.03,130.37,112.48,112.22,152.12,153.19
8/2/2010,129.25,130.76,111.99,112.76,152.82,152.74
7/30/2010,127.43,128.4,109.17,110.27,151.35,150.82
7/29/2010,129.06,128.02,111.52,110.29,148.27,152.58
7/28/2010,128.67,128.43,111.32,110.83,147,147.2
7/27/2010,128.78,128.63,112.17,111.55,149.09,147.23
7/26/2010,128.18,128.41,110.6,111.56,147.39,148.2
7/23/2010,127.3,128.38,109.24,110.41,146.65,147.38
7/22/2010,126.32,127.47,108.34,109.46,148.88,146.55
7/21/2010,126.44,125.27,109.04,107.07,150.05,146.99
7/20/2010,122.97,126.55,105.87,108.48,142.18,148.91
7/19/2010,128.67,129.79,107.05,107.29,147.67,145.68
7/16/2010,129.96,128.03,109.09,106.66,151.47,146.17
7/15/2010,129.87,130.72,109.61,109.68,140.02,145.22
7/14/2010,129.32,130.72,109.31,109.65,139.29,139.06
7/13/2010,128.97,130.48,109.15,109.66,138.5,140.25
7/12/2010,127.37,128.67,107.6,108.03,137.61,137.25
7/9/2010,127.9,127.96,107.13,107.96,135.36,138.06
7/8/2010,127.37,127.97,107,107.16,136.92,135.46
7/7/2010,123.47,127,103.13,106.11,132.44,135.83
7/6/2010,123.58,123.46,103.64,102.87,133.74,132.26
7/2/2010,123.29,121.86,103.11,102.2,132.11,131.08
7/1/2010,123.55,122.57,103.15,102.76,131.69,131.14
6/30/2010,124.83,123.48,103.92,103.22,133.68,131.27
6/29/2010,127.35,125.09,106.02,104.21,134.98,133.76
6/28/2010,127.65,128.98,108.03,107.53,140.38,136.66
6/25/2010,128.34,127.12,107.74,107.87,136.99,139.66
6/24/2010,129.57,128.19,108.69,107.42,134.14,134.98
6/23/2010,129.25,130.11,109.64,109.23,133.9,135.07
6/22/2010,130.37,129.3,111.41,109.57,137.54,134.79
6/21/2010,131.42,130.65,113.12,111.41,139.65,137.74
6/18/2010,131.02,130.15,111.83,111.73,137.82,138.18
6/17/2010,130.07,130.98,112.28,112.14,136.95,137.32
6/16/2010,128.34,130.35,111.42,111.96,136.06,137.06
6/15/2010,128.93,129.79,110.28,112,134.63,136.9
6/14/2010,128.5,128.5,110.52,109.51,137.11,133.44
6/11/2010,126.73,128.45,108.19,109.68,133.33,135.64
6/10/2010,125.99,127.68,107.86,109.15,137.6,133.77
6/9/2010,124.83,123.9,107.24,106.05,138.59,136.8
6/8/2010,124.26,123.72,105.57,106.62,139.14,137.78
6/7/2010,125.57,124.13,107.2,105.49,142.28,138.68
6/4/2010,126.37,125.28,108.61,106.82,142.17,142.25
6/3/2010,127.75,127.96,110.65,110.71,144.91,144.04
6/2/2010,124.85,127.41,108.08,110.33,142,144.83
6/1/2010,124.69,124.34,108.35,107.53,144.26,141.86
5/28/2010,125.96,125.26,110.64,109.37,144.42,144.26
5/27/2010,125.05,126.39,109.19,110.76,142.93,144.95
5/26/2010,124.89,123.23,108.48,107.17,144.29,140.3
5/25/2010,121.47,124.52,105.11,107.82,134.73,142.56
5/24/2010,125.26,124.45,108.52,107.71,142,136.69
5/21/2010,122.16,125.42,105.91,109.11,137.08,140.62
5/20/2010,127.22,123.8,109.38,107.54,138.2,136.1
5/19/2010,129.37,128.86,111.77,111.76,137.95,140.1
5/18/2010,131.26,129.95,114.88,112.4,143.69,137.36
5/17/2010,130.68,130.44,114.2,113.95,143.47,142.64
5/14/2010,131.06,131.19,115.12,113.89,143.41,143.23
5/13/2010,130.93,131.48,117.13,115.99,148.36,144.65
5/12/2010,127.16,132.68,116.29,117.45,144.24,147.2
5/11/2010,125.21,126.89,115.07,115.83,142.4,141.97
5/10/2010,126.27,126.27,115.81,116.16,149.09,143.83
5/7/2010,123.36,122.1,112.64,111.26,145.38,142.99
5/6/2010,126.29,123.92,116.26,112.94,147.48,142.32
5/5/2010,127.12,127.46,116.56,116.82,148.1,148.19
5/4/2010,128.89,128.12,119.01,117.52,149.03,149.45
5/3/2010,129.39,129.6,119.38,120.35,147.84,149.5
4/30/2010,130.43,129,120.88,118.81,151.9,145.2
4/29/2010,130.55,130.46,120.1,120.86,159.55,160.24
4/28/2010,129.4,130.1,119.05,119.38,156.66,157.01
4/27/2010,129.9,128.82,120.65,118.48,150.25,153.04
4/26/2010,129.76,130.73,121.85,121.35,156.72,152.03
4/23/2010,129.08,129.99,120.94,121.81,160.19,157.4
4/22/2010,128.64,129.13,119.81,121.02,157.93,159.05
4/21/2010,129.87,128.99,120.95,120.66,161.67,158.93
4/20/2010,129.2,129.69,120.56,120.88,166.44,159.98
4/19/2010,130.38,132.23,119.01,119.81,155.6,163.32
4/16/2010,130.68,130.63,120.86,119.36,183.62,160.7
4/15/2010,130.53,130.89,120.99,121.29,185.54,184.27
4/14/2010,129.73,131.25,120.27,121.19,183.91,184.92
4/13/2010,128.26,129.03,119.62,119.83,177.56,179.25
4/12/2010,128.57,128.36,119.7,119.74,179.36,177.84
4/9/2010,127.88,128.76,119.02,119.55,180.28,179.12
4/8/2010,128.04,127.61,117.95,118.77,176.1,179.5
4/7/2010,128.53,128.48,118.8,118.36,172.89,176.36
4/6/2010,128.68,128.93,118.42,119.04,172.61,172.9
4/5/2010,128.38,129.35,118.25,118.76,170.68,173.16
4/1/2010,128.95,128.25,117.8,117.8,171.72,170.22
3/31/2010,128.23,128.25,116.95,117,170,170.63
3/30/2010,128.9,128.77,117.46,117.4,174.26,171.38
3/29/2010,129.3,128.59,117.17,117.32,173.87,174.05
3/26/2010,128.93,129.26,116.87,116.58,175.38,172.87
3/25/2010,129.36,129.24,117.63,116.65,175.24,174.9
3/24/2010,128.63,128.53,116.97,116.84,173.64,174.41
3/23/2010,127.94,129.37,116.76,117.41,176.25,174.83
3/22/2010,127.11,127.98,115.31,116.59,176.21,176.16
3/19/2010,128.84,127.71,116.96,115.97,178.19,177.9
3/18/2010,127.46,128.38,117.11,117.04,176.2,177.45
3/17/2010,128.9,127.76,116.76,117.1,176.86,176.64
3/16/2010,128,128.67,115.81,116.41,174.33,176.19
3/15/2010,127.4,127.83,115.26,115.49,173.95,173.53
3/12/2010,127.91,127.94,115.95,115.46,175.01,174.96
3/11/2010,125.71,127.6,114.7,115.45,171.4,173.51
3/10/2010,125.99,125.62,114.51,114.97,170.26,171.94
3/9/2010,126.27,125.55,113.93,114.46,169.22,168.85
3/8/2010,127.06,126.41,114.26,114.27,167.88,169.84
3/5/2010,127.17,127.25,113.37,114.25,165.11,167.18
3/4/2010,127.07,126.72,112.45,112.64,158.25,163.61
3/3/2010,127.73,126.88,112.49,112.3,159.04,157.72
3/2/2010,128.7,127.42,112.37,112.2,157.18,158.75
3/1/2010,127.5,128.57,111.2,111.89,156.51,156.54
2/26/2010,127.01,127.16,110.77,110.74,156.26,156.35
2/25/2010,126.05,127.07,109.24,110.67,156.23,156.44
2/24/2010,127.02,127.59,110.14,110.82,157.34,158.33
2/23/2010,126.48,126.46,110.86,109.81,156.81,156.7
2/22/2010,127.3,126.85,111.55,111.16,157.2,156.71
2/19/2010,127.35,127.19,110.62,111.14,154.51,156.18
2/18/2010,126.13,127.81,110.08,110.91,155.61,155.73
2/17/2010,125.5,126.33,110.27,110.26,158,157.26
2/16/2010,124.91,125.23,108.86,109.74,155.3,157.4
2/12/2010,123.01,124,106.99,108.04,152.37,153.93
2/11/2010,122.58,123.73,106.87,108.13,154.4,154.05
2/10/2010,122.94,122.81,107.05,107.01,152.77,153.63
2/9/2010,122.65,123.21,107.13,107.22,152.7,152.49
2/8/2010,123.15,121.88,106.74,105.89,154.27,151.1
2/5/2010,123.04,123.52,106.56,106.66,150.82,154.16
2/4/2010,125.19,123,108.98,106.44,155.27,150.68
2/3/2010,125.16,125.66,109.88,109.83,157.92,157.23
2/2/2010,124.79,125.53,109.26,110.38,153.65,156.94
2/1/2010,123.23,124.67,108.15,109.06,149.82,153.13
1/29/2010,124.32,122.39,109.04,107.39,154.44,148.72
1/28/2010,127.03,123.75,110.19,108.57,154.23,153.29
1/27/2010,125.82,126.33,109.17,109.83,150.75,151.5
1/26/2010,125.92,125.75,109.34,109.31,154.91,150.88
1/25/2010,126.33,126.12,110.21,109.77,156.13,154.98
1/22/2010,128.67,125.5,111.2,109.21,158.69,154.12
1/21/2010,130.47,129,113.92,111.7,169.29,160.87
1/20/2010,130.46,130.25,114.28,113.89,165.8,167.79
1/19/2010,131.63,134.14,113.62,115.06,165.01,166.86
1/15/2010,132.03,131.78,114.73,113.64,167.6,165.21
1/14/2010,130.55,132.31,114.49,114.93,168,168.53
1/13/2010,130.39,130.23,113.95,114.62,168.01,169.07
1/12/2010,129.03,130.51,113.97,113.66,170.01,167.82
1/11/2010,131.06,129.48,115.08,114.73,175.06,171.56
1/8/2010,129.07,130.85,113.89,114.57,176.33,174.31
1/7/2010,129.87,129.55,113.5,114.19,174.32,177.67
1/6/2010,130.68,130,113.52,113.71,175.38,174.26
1/5/2010,131.68,130.85,113.26,113.63,173,176.14
1/4/2010,131.18,132.45,112.37,113.33,170.05,173.08
12/31/2009,132.41,130.9,112.77,111.44,167.29,168.84
12/30/2009,131.23,132.57,112.23,112.52,164.06,166.7
12/29/2009,132.28,131.85,113.01,112.56,164.5,164.12
12/28/2009,130.99,132.31,112.9,112.72,164.1,163.76
12/24/2009,129.89,130.57,112.19,112.48,164,163.97
12/23/2009,129.7,130,112,111.95,165.06,163.63
12/22/2009,129.3,129.93,111.57,111.73,165.5,164.6
12/21/2009,127.8,128.65,110.76,111.33,163.79,165.45
12/18/2009,127.97,127.91,110.2,110.21,161.81,163.19
12/17/2009,128,127.4,110.72,110.18,162.31,160.93
12/16/2009,128.74,128.71,111.8,111.52,163.85,164.99
12/15/2009,129.46,128.49,111.46,111.35,164.81,162.74
12/14/2009,129.65,129.93,111.87,111.87,166.48,166.1
12/11/2009,129.01,129.68,111.11,111.11,167.54,166
12/10/2009,128.13,129.34,110.7,110.64,166.69,166.73
12/9/2009,126.7,128.39,109.58,110.02,162.13,166.44
12/8/2009,126.97,126.8,110.04,109.61,163.12,161.84
12/7/2009,126.88,127.04,110.91,110.84,166.52,163.85
12/4/2009,128.4,127.25,111.84,111.01,167.5,167.24
12/3/2009,127.6,127.55,111.55,110.38,167.95,164.3
12/2/2009,127.32,127.21,111.28,111.25,167.65,166.66
12/1/2009,127.29,127.94,110.92,111.3,171.25,167.63
11/30/2009,125.12,126.35,109.48,109.94,165.47,169.66
11/27/2009,124.59,125.7,108.4,109.57,164.27,164.16
11/25/2009,127.88,127.28,111.17,111.38,171.97,168.92
11/24/2009,127.9,127.93,111,110.99,171.64,171.13
11/23/2009,127.7,128.2,110.72,110.82,171.67,172
11/20/2009,127.17,126.96,109.25,109.43,171.4,170.01
11/19/2009,127.28,127.54,110.51,109.82,175.53,172.83
11/18/2009,128.05,128.15,111.26,111.27,176.47,176.9
11/17/2009,127.43,128.63,110.92,111.34,177.01,176.6
11/16/2009,127.17,128.21,110.38,111.21,177.99,177.25
11/13/2009,126.41,127.03,109.31,109.62,178.89,176.76
11/12/2009,126.61,126.26,110,109.03,179.7,178.48
11/11/2009,126.55,127.19,110.31,110.15,178.03,179.85
11/10/2009,125.3,126.91,109.31,109.59,176.4,176.51
11/9/2009,123.92,126,107.95,109.57,173.68,176.57
11/6/2009,122.51,123.49,106.26,107.13,171.96,171.78
11/5/2009,122.12,123.1,105.66,106.85,170.98,173.4
11/4/2009,121.46,121.29,105.51,104.92,173.47,169.5
11/3/2009,119.53,121.16,103.74,104.65,168.98,171.61
11/2/2009,120.77,120.56,104.13,104.32,171.59,170.68
10/30/2009,122.63,120.61,106.3,103.56,177.22,170.17
10/29/2009,122.15,122.87,105.19,106.65,174.57,178.58
10/28/2009,120.47,121.5,106.15,104.41,177.91,172.16
10/27/2009,120.18,120.65,107.03,106.42,179.25,178.61
10/26/2009,120.61,120.11,108.2,106.91,180.52,179.37
10/23/2009,122.95,120.36,109.69,108.08,184.03,180.36
10/22/2009,120.75,122.69,108.19,109.33,180.04,183.69
10/21/2009,122.18,120.87,109.04,108.23,185.2,179.26
10/20/2009,123.36,122.82,109.95,109.21,185.19,184.96
10/19/2009,121.76,123.06,109.07,109.79,184.85,185.5
10/16/2009,123.15,121.64,108.8,108.89,186.67,184.37
10/15/2009,127.56,127.98,108.78,109.71,188.62,188.63
10/14/2009,127.71,128.35,108.72,109.31,191.58,192.28
10/13/2009,126.22,127.02,107.39,107.46,186.41,187.23
10/12/2009,125.44,127.04,107.76,107.68,190.86,190.15
10/9/2009,122.43,125.93,106.64,107.26,188.73,189.3
10/8/2009,122.52,122.29,106.55,106.61,191.89,188.17
10/7/2009,121.12,122.78,105.27,105.8,186.51,190.48
10/6/2009,120.39,121.35,104.77,105.51,188.46,186.98
10/5/2009,118.9,119.75,102.9,104.02,180.77,186.47
10/2/2009,117.4,119.02,102.02,102.49,176.45,179.61
10/1/2009,119.39,117.9,103,102.97,184.01,178.99
9/30/2009,119.18,119.61,106.36,105.59,184.77,184.35
9/29/2009,119.36,118.81,106.51,106,182.99,183.58
9/28/2009,120.52,119.33,104.85,106.32,180.14,182.5
9/25/2009,120.27,121.08,104.78,104.45,182.18,179.5
9/24/2009,120.69,120.94,106.41,105.01,184.92,183.06
9/23/2009,121.26,120.82,107.32,106.18,186.31,183.64
9/22/2009,122.09,121.61,107.08,107.07,183.88,185.52
9/21/2009,121.03,121.57,105.89,106.45,181.69,182.39
9/18/2009,122.45,122.11,107.15,106.72,181.69,183.18
9/17/2009,121.14,121.88,107.17,107.16,179.88,181.46
9/16/2009,119.5,121.82,106.1,107.32,177.82,179.87
9/15/2009,118.78,119.35,105.45,105.72,178,176.66
9/14/2009,117,118.88,103.88,105.28,173.28,177.71
9/11/2009,117.8,118.05,104.99,104.77,176.8,174.7
9/10/2009,116.99,117.67,103.8,104.79,171,174.87
9/9/2009,117.03,116.76,103.12,103.73,167.8,170.27
9/8/2009,117.94,117.16,103,102.94,165.25,167.22
9/4/2009,116.58,117.46,100.85,102.06,161.54,162.97
9/3/2009,116.55,116.33,100.4,100.65,159.92,161.66
9/2/2009,116.34,116.09,99.78,99.82,160.13,158.54
9/1/2009,117.67,116.69,101.95,100.2,164.8,160.17
8/31/2009,117.1,118.05,102.37,102.46,162.95,165.46
8/28/2009,120.1,118.22,104.23,103.38,165.87,164.42
8/27/2009,118.73,119.43,103.11,103.4,165.69,165.02
8/26/2009,118.64,119.47,102.84,103.17,164.29,165.95
8/25/2009,119.25,118.83,103.37,103.16,163.33,164.94
8/24/2009,119.92,119.32,103.39,102.96,164.36,162.58
8/21/2009,119.65,119.9,101.82,102.97,163.76,163.51
8/20/2009,118.44,118.95,100.09,100.99,160.2,162.33
8/19/2009,116.36,118.57,98.31,99.96,159.11,159.93
8/18/2009,116.81,117.63,98.53,99.09,159.67,160.48
8/17/2009,116.69,116.86,98.85,98.31,159.32,157.25
8/14/2009,119.29,118.57,101.52,100.79,163.97,162.73
8/13/2009,119.28,119.58,101.26,101.57,165.24,164.48
8/12/2009,117.6,119.29,99.56,100.8,159.87,163.76
8/11/2009,118.03,117.79,100.54,99.73,159.94,159.22
8/10/2009,118.17,118.7,100.74,100.99,163.2,160.36
8/7/2009,118.11,119.33,100.94,101.2,168.3,163.65
8/6/2009,118.31,117.38,100.87,99.89,169.4,166.75
8/5/2009,118.52,118.47,100.77,100.41,165.75,168.64
8/4/2009,119.17,119.6,99.99,100.7,162.99,165.17
8/3/2009,118.88,119.92,99.85,100.44,165.2,164.1
7/31/2009,117.56,117.93,98.65,98.81,162.37,163.3
7/30/2009,118,117.86,98.83,98.67,161.11,162.42
7/29/2009,116.36,117.26,97.44,97.65,159.21,159.44
7/28/2009,116.63,117.28,97.66,97.89,162.3,160.54
7/27/2009,116.95,117.63,97.88,98.35,164.7,163.87
7/24/2009,116.68,117.64,97.2,98.06,164.43,164.72
7/23/2009,115.06,117.06,95.61,97.66,160.2,165.45
7/22/2009,116.18,115.57,94.96,95.55,158.19,160.46
7/21/2009,115.87,117.04,95.87,95.57,159.89,159.8
7/20/2009,114.53,116.44,94.68,95.13,157.75,160.03
7/17/2009,113.41,115.42,94.06,94.13,155.87,156.84
7/16/2009,106.84,110.64,93,93.11,155,156.84
7/15/2009,104.75,107.22,91.81,93.26,152.01,155.26
7/14/2009,103.42,103.25,90.38,90.61,148.98,149.66
7/13/2009,101.28,103.62,88.31,90.1,146.72,149.44
7/10/2009,100.97,100.83,87.7,87.96,142.35,141.87
7/9/2009,101.12,102.08,88.61,88.17,141.76,143.21
7/8/2009,100.29,100.68,88.59,88,142.45,138.55
7/7/2009,101.34,100.19,89.71,88.06,146.24,142.54
7/6/2009,101.57,101.65,88.94,89.8,142.66,146.46
7/2/2009,103.8,101.73,91.13,89.81,145.86,143.49
7/1/2009,105,104.84,92.34,92.33,147.59,147.32
6/30/2009,105.69,104.42,92.72,91.95,149.4,147.44
6/29/2009,105.99,105.83,92.11,92.7,147.5,149.36
6/26/2009,106.5,105.68,91.77,91.84,144.49,146.74
6/25/2009,103.7,106.06,89.67,92.08,141.57,144.43
6/24/2009,105.39,104.15,90.16,90.12,142.53,142.65
6/23/2009,104.75,104.44,89.47,89.35,138.34,141.19
6/22/2009,105.18,104.52,91.14,89.28,141.87,137.01
6/19/2009,106.31,105.89,92.58,92.04,143.19,143.13
6/18/2009,106.93,106.33,91.69,92.22,139.96,143.09
6/17/2009,107.46,107,91.6,91.55,144.09,139.73
6/16/2009,108.47,107.32,93.23,91.64,143.94,144.16
6/15/2009,107.63,107.62,93.96,92.9,144.17,143.01
6/12/2009,108.4,108.21,94.4,95.08,144.38,145.64
6/11/2009,108.75,109.4,94.58,94.82,146.12,145.15
6/10/2009,109.2,108.35,95.48,94.4,149.93,146.68
6/9/2009,108.15,108.14,94.69,94.64,149,149.31
6/8/2009,106.64,107.49,93.84,94.16,147.55,148.35
6/5/2009,107.33,107.24,95.49,94.55,151.05,149.01
6/4/2009,106.17,106.33,94,94.53,144.65,149.47
6/3/2009,106.53,106.49,94.04,93.65,141.91,142.15
6/2/2009,107.51,106.83,94.4,94.85,143.25,143.13
6/1/2009,106.94,108.37,93.67,94.77,145.8,144.33
5/29/2009,104.47,106.28,91.42,92.53,145.81,144.57
5/28/2009,103.34,104.69,90.46,90.92,141.65,144.65
5/27/2009,104.34,102.93,91.44,89.67,142.22,140.01
5/26/2009,101.32,105.02,88.36,91.3,134.61,142.05
5/22/2009,102.67,101.89,89.46,89.02,137.78,136.35
5/21/2009,103.07,102.82,89.46,89.21,134.05,137.16
5/20/2009,105.51,104.05,91.95,90.51,142.31,136.44
5/19/2009,104.33,105.51,91.18,91.12,142.59,141.15
5/18/2009,102,104.58,89.55,91.23,137.2,143.15
5/15/2009,100.9,101.37,89.37,88.71,134.02,134.4
5/14/2009,101.72,101.05,88.72,89.44,129.12,133.6
5/13/2009,102.88,102.26,89.74,88.68,133.2,129.26
5/12/2009,102.98,103.94,91.63,90.97,137.03,135.41
5/11/2009,101.09,102.9,91.7,91.24,136.85,135.78
5/8/2009,103.58,101.49,92.03,92.98,134.89,139.59
5/7/2009,104.65,102.59,93.01,90.86,140.98,133.73
5/6/2009,105.23,104.62,91.68,92.14,136.8,139.22
5/5/2009,106,105.85,90.57,90.57,132.9,135.2
5/4/2009,105.26,106.19,88.55,90.88,127.51,134.16
5/1/2009,103.78,104.61,87.44,87.89,127.9,127.08
4/30/2009,104.55,103.21,88.55,87.42,128.52,128.5
4/29/2009,101.98,104.04,86.52,87.39,122.02,127.18
4/28/2009,99.36,101.94,84.97,85.57,120.17,120.67
4/27/2009,99.61,99.95,85.68,85.84,119.34,120.9
4/24/2009,101.17,100.08,86.03,86.66,123.25,121.3
4/23/2009,102.65,101.42,84.71,85.37,121.64,122.81
4/22/2009,101.17,102.55,84.29,84.54,118.61,120.49
4/21/2009,98.41,102.31,82.82,85.06,113.76,120.36
4/20/2009,100.29,100.43,85.54,83.43,116.97,115.01
4/17/2009,101.18,101.27,86.83,87.08,120.84,120.6
4/16/2009,99.74,101.43,85.93,86.5,123.09,121.19
4/15/2009,98.23,98.85,83.84,85.25,116.72,121.19
4/14/2009,99.08,99.27,85.03,84.35,123.76,115.11
4/13/2009,100.28,99.95,84.92,85.83,122.81,130.15
4/9/2009,102.01,101.7,84.67,85.81,119.79,124.33
4/8/2009,99.45,101.19,82.06,82.53,117.37,114.75
4/7/2009,100.17,98.75,82.25,81.65,114,116.08
4/6/2009,100.9,101.56,83.34,83.6,116,116.65
4/3/2009,99.73,102.22,83.49,84.26,112.8,119.4
